,key,text,duration,mode,rate,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc
10,../data2/train/wav/tr_12_tr01012.wav, ከ ማወቁ በፊት እንደ ተበጠበጠ ገበያ እንዳይ በታተን ይህ ነው አጀንዳ ችን ሌላ አጀንዳ የ ለ ንም ,8.704013605442176,stereo,44100,0.005766871,757.0786101717465,1235.089162032736,1606.836328125,0.006140625,-17.6429
11,../data2/train/wav/tr_13_tr01013.wav, ኢትዮጵያ ም ሰራዊቷ በ ኤርትራ እንደሚ ገኝ አል ካደ ችም ,5.632018140589569,stereo,44100,0.005766174,771.905265818047,1246.5210054141273,1495.5828631365741,0.006253215020576131,-18.078932
12,../data2/train/wav/tr_14_tr01014.wav, ላቁኦተ ትምህርት ቤት መንገድ ና ሆስፒታል ተ ገንብቷል ,5.504013605442177,stereo,44100,0.005594051,627.6576721793477,1201.6186850373583,1267.784333881579,0.0031506990131578948,-18.243986
13,../data2/train/wav/tr_15_tr01015.wav, ኦስሪያን በ ሀገሩ አንድ ለ ዜሮ አሸንፎ ሶስት ነጥብ ይ ዟል ,6.272018140589569,stereo,44100,0.005841302,826.8558107640683,1272.6328794042756,1752.6674055568392,0.006166243068391867,-17.971966
14,../data2/train/wav/tr_16_tr01016.wav, ሁሴን አይዲድ እንደ ገለጹት ኢትዮጵያ ሁኔታዎች ከ ተመቻቹ ላት ሶማሊያ ን ከ መውረር ስለማ ት መለስ ከ እርቁ ይልቅ ሶማሊያ ን ከ ኢትዩጵያ ና ኢትዮጵያ ካ ደራጀ ቻቸው ሀይሎች ለ መጠበቅ መዘጋጀት ያስፈልጋ ል ,20.736009070294784,stereo,44100,0.0055704764,764.8717025693629,1275.5150253607724,1639.0659701577365,0.0028168390633743707,-17.904053
15,../data2/train/wav/tr_17_tr01017.wav, በ ሙስና ክስ የ ተመሰረተባቸው ነጋዴዎች መገናኛ ብዙሀን ን ከሰሱ ,6.656009070294784,stereo,44100,0.0055991607,883.1270517935499,1337.6065219799448,1796.9345464939024,0.0033890461672473867,-17.913824
16,../data2/train/wav/tr_18_tr01018.wav, ኢትዮጵያ የመን ና ሱዳን ኢሳያስ ን ለ ማውረድ ተስማም ተዋል ተ ባለ ,6.528004535147392,stereo,44100,0.0057067354,814.5128062120408,1272.972859089636,1698.2545029418295,0.004633034524866785,-18.162174
17,../data2/train/wav/tr_19_tr01019.wav, ለማ ን አቤት ማለት እንደሚ ቻል ም ግራ ገብቶ ናል በ ማለት ነጋዴ ዎቹ ብሶ ታቸውን ገልጸዋል ,7.9360090702947845,stereo,44100,0.005792234,721.8835781162074,1207.5939921769725,1505.5612664473683,0.004749320403874269,-17.84739
18,../data2/train/wav/tr_20_tr01020.wav, በ ኢትዮጵያውያ ን ብቻ ሳን ወሰን የ ኢትዮጵያ ወዳጆች የሆኑ የ ኢትዮጵያ ታሪክ አዋቂዎች ም በ ውጪ የሚገኙ በዚህ ስራ ላይ ተሳታፊ እንዲሆኑ ጥረት አድርገ ናል ,16.512018140589568,stereo,44100,0.005604848,739.7261986621027,1253.835280966736,1565.1294442858398,0.0029238542032677443,-18.464329
19,../data2/train/wav/tr_21_tr01021.wav, ኢትዮጵያ ውስጥ የ ነበሩት ኤርትራውያን ም ተመሳሳይ እድል ነበራቸው ,6.528004535147392,stereo,44100,0.0056423405,740.7290332189899,1229.3339492652324,1526.3331032138099,0.003976500055506217,-18.212883
20,../data2/train/wav/tr_22_tr01022.wav, የ ደህንነት ኢሚግሬሽን ና ስደተኞች ባለስልጣን ሰራተኞች በ በኩላቸው ተጓዦቹ ሰነዱ ን እንዲ ያሟሉ ለ ቀይ መስቀል ኮሚቴው ማስታወ ቃቸው ን ተናግረ ዋል ,12.416009070294784,stereo,44100,0.0057349387,778.5111016088292,1256.0359952112071,1666.4485524970794,0.003938649970794393,-17.790546
21,../data2/train/wav/tr_23_tr01023.wav, ሁለት መቶ ሺ ያህሉ ደግሞ አብዛኛዎቹ ሲ ሰደዱ ቀሪዎቹ ሞ ተዋል ወይን ም ተ ሸሽገ ዋል ,8.576009070294784,stereo,44100,0.005747444,817.5750595597415,1225.9282257010873,1614.8736811781123,0.006007379059539919,-17.890312
22,../data2/train/wav/tr_24_tr01024.wav, ዛሬ ም ደግ መ ን ይህንኑ እን ላለን ,5.12,stereo,44100,0.005863759,526.9189445022603,1119.2899341258965,946.3404314550339,0.005098230698529412,-18.198877
23,../data2/train/wav/tr_25_tr01025.wav, በ ቦሌ አለም አቀፍ አውሮፕላን ማረፊያ ጸረ ናርኮቲክ የ ቁጥጥር ክፍል አደገኛ እጾች አዘዋዋሪ ዎች ኢትዮጵያ ን መሸጋገሪያ እንዳያ ደርጓት ማሳሰቡ ን በ ዘገባው አ ስፍሯል ,13.44,stereo,44100,0.0060757985,784.8935223899083,1229.1485237444645,1681.8584540965026,0.003924803000863558,-16.733797
24,../data2/train/wav/tr_26_tr01026.wav, ዘጠና ሁለት ኢትዮጵያውያ ን የ ደረሱበት ጠፉ ,5.376009070294785,stereo,44100,0.0056038746,635.3785104998344,1180.1019691744248,1265.6325767780172,0.0043356007543103444,-18.40877
25,../data2/train/wav/tr_27_tr01027.wav, መረጃ ያልተገኘ ባቸው ቤታቸው ናቸው በ ማለት ምላሽ ሰጥተዋል ,6.144013605442177,stereo,44100,0.0056232344,722.4745783100823,1238.5655270074292,1497.0045327240566,0.004231463738207548,-17.945986
26,../data2/train/wav/tr_28_tr01028.wav, ኮንፍረንሱ ን የ መሩት ስር ዊሊያም ራሪ አዲስ ፎረ ም ለአፍሪካ ኢንቬስተመንት አዲስ ራእይ እንደሆነ ገልጸዋል ,9.598072562358277,stereo,44100,0.005747253,821.2936704464025,1266.3315657310511,1743.4083212099456,0.004699190409613059,-17.878511
27,../data2/train/wav/tr_29_tr01029.wav, መላእክት ያጀቡ ት ህጻን ቦረና ህጻናት ን የሚጠብቁ ና የሚንከባከ ቧቸው መላእክት አሉ ይባላል ,9.472018140589569,stereo,44100,0.005658269,695.3063411386481,1192.9979162840125,1464.2578125,0.0035137101715686275,-17.90719
28,../data2/train/wav/tr_30_tr01030.wav, እውቅና ን መ ጐናጸፍ መጥፎ ጐን እንዳለው በሚገባ ተረድ ቻለሁ ,7.168004535147392,stereo,44100,0.005881302,599.92708706494,1143.3785593629864,1170.1100766080096,0.004567562955097087,-18.493574
29,../data2/train/wav/tr_31_tr01031.wav, እውቅና ን ማግኘቴ ለ እኔ ትልቅ ክብር ነው ,5.376009070294785,stereo,44100,0.005877986,549.1874045050289,1100.5992161044649,964.8174417429957,0.005387931034482759,-18.902767
30,../data2/train/wav/tr_32_tr01032.wav, ም ን ለማ ለት ነው ግልጽ አድርገው ,5.504013605442177,stereo,44100,0.005979117,508.9728740314818,1113.8709346193957,840.7015830592105,0.0031825657894736844,-18.78562
31,../data2/train/wav/tr_33_tr01033.wav, ከዚያ በ ተጨማሪ የ ስልጠና ውን ሂደት የሚ ያሻሽል ላቸው ይ ሻሉ ,8.96,stereo,44100,0.0056595975,840.6501302790194,1307.8208071743886,1713.7026771980245,0.005946658435880829,-18.409693
32,../data2/train/wav/tr_34_tr01034.wav, ጨዋታው ቀጥሎ ፔናልቲ ውስጥ ቺላቬርት ኳስ ያገኝ ና ሳ ያውቅ ለ ፓሌርሞ ያቀ ብለዋል ,11.008004535147393,stereo,44100,0.005729707,709.7802987945208,1199.8853778743924,1430.063358222471,0.005268189376975764,-18.411085
33,../data2/train/wav/tr_35_tr01035.wav, አንዋር ጊዮርጊስ ሊገባ ነው ,3.9680045351473923,stereo,44100,0.005736817,587.883634901571,1154.118627458797,1086.1675061677631,0.0037549113669590644,-18.677877
34,../data2/train/wav/tr_36_tr01036.wav, ሆን ተብሎ ም እየተደረገ ብኝ ነው ,4.096009070294785,stereo,44100,0.0057976875,552.1734192140151,1148.2902124693624,1061.166010092068,0.0036323698654390935,-18.51917
35,../data2/train/wav/tr_37_tr01037.wav, ጨዋታው የሚ ከናወነው ሚያዝያ አስራ ስምንት ቀን ነው ,5.376009070294785,stereo,44100,0.00571007,725.0914417197213,1216.422741043304,1439.8937356883082,0.004376641635237069,-18.509298
36,../data2/train/wav/tr_38_tr01038.wav, ኢንጂነር ግዛው ተክለ ማሪያም ግልጽ ባልሆነ ምክንያት ከ ተጫዋቾቹ ጋር ሳይ ተዋወቁ ቀር ተዋል ,8.83201814058957,stereo,44100,0.005797806,687.9836504107085,1187.4690386745792,1393.433098410808,0.004710855371222076,-18.47226
37,../data2/train/wav/tr_39_tr01039.wav, ደንቡ ን ያጸደቀ ው የ ፌዴራል እ ስፖርት ምክር ቤት ነው ,5.248004535147392,stereo,44100,0.005838289,652.1039602713247,1205.0973833220824,1292.7527421357615,0.003621688741721854,-18.408508
38,../data2/train/wav/tr_40_tr01040.wav, ያን ን ማ ፕሮግራም ያወጡ ት እ ኮ እነ ክቡር አቶ ይድነቃቸው ተሰማ ናቸው ,7.04,stereo,44100,0.005883754,608.2438432435688,1138.1678802820618,1164.4602843132207,0.004202275535420099,-18.71359
39,../data2/train/wav/tr_41_tr01041.wav, እንዲያ ውም እንደሚ ወራው ሊፒ ጁቬንትስ ዘንድሮ ለ ቻምፒየንስ ሊግ ድል ማብቃት ና ስማቸው ን መጠበቅ ነው አላማቸው ,11.008004535147393,stereo,44100,0.005925292,691.1143710217735,1190.6740381167363,1393.395648791491,0.005588221977081138,-18.578207
40,../data2/train/wav/tr_42_tr01042.wav, ሞዛምቢክ ን ያሸነፈ ው ታዳጊ ቡድናችን ትላንት ጠዋት አዲስ አባ ገባ ,6.912018140589569,stereo,44100,0.006114328,677.631000661659,1202.2824751468324,1370.3210203439598,0.004561661073825504,-17.4538
41,../data2/train/wav/tr_43_tr01043.wav, በ አቶ ወንድሙ እምነት ኢትዮጵያውያኑ በ አገራቸው የተደላደለ ኑሮ ሊኖሩ በ ቻሉ ,7.424013605442177,stereo,44100,0.005894533,663.0572221655611,1109.717462706132,1289.2668914794922,0.0054046630859375,-18.822676
42,../data2/train/wav/tr_44_tr01044.wav, ስንት ና ስንት ጀግኖች እንደ ወጡ ቀር ተዋል ,4.224013605442177,stereo,44100,0.0058386005,756.016637972779,1224.7656534545845,1507.5608473557693,0.004127586280906593,-19.120703
43,../data2/train/wav/tr_45_tr01045.wav, በ ኢትዮጵያ በ ድርቅ ለ ተጐዱ እስካሁን የተገኘው አርባ ሺ ዶላር ብቻ ነው ,6.4,stereo,44100,0.00583759,695.6225348925825,1176.2638674343432,1388.9696204144022,0.004924387171648551,-18.535437
44,../data2/train/wav/tr_46_tr01046.wav, ተጨማሪ የ ኢትዮጵያ ወታደሮች ሰሞኑ ን ሱማሊያ ገቡ ,5.248004535147392,stereo,44100,0.0058534266,733.1141267366197,1226.8936416489012,1478.1854692673842,0.005398040838852097,-18.567379
45,../data2/train/wav/tr_47_tr01047.wav, ጠቅላይ ሚኒስትሩ አዲስ አበባ ውስጥ ለሚገኙ ዲፕሎማቶች ማብራሪያ በ ሰጡበት ወቅት ወረራው በ ሰላማዊ መንገድ ሊ ወገድ ስለ መቻሉ እስካሁን ፍንጭ አለማ የ ታቸውን ገልጠዋል ,13.312018140589569,stereo,44100,0.0059789526,847.4159855188531,1270.6347631471563,1807.3059560947036,0.005642266510462075,-17.749464
46,../data2/train/wav/tr_48_tr01048.wav, የ ኢትዮጵያ ና የኤርትራ ባለስልጣናት ነገ ይገናኛ ሉ ,5.632018140589569,stereo,44100,0.0056859967,745.6752480013851,1203.112632496538,1559.695095486111,0.005653412744341564,-18.93344
47,../data2/train/wav/tr_49_tr01049.wav, በ ስምንት ነጥብ ሰባት ሚሊዮን ብር እዳ ክስ ሊ መሰረት ነው ,6.272018140589569,stereo,44100,0.0057732807,732.4862184558372,1234.9550129099978,1422.9825229609519,0.0035668900184842884,-18.638369
48,../data2/train/wav/tr_50_tr01050.wav, የ ኢትዮጵያ ሚሊሺያ ዎች የ ኬንያ ን ድንበር ጥሰው ጉዳት ማድረሳቸው ን እናውቃለን ብለዋል ,7.808004535147393,stereo,44100,0.005865604,788.8301993651522,1243.1518091296305,1616.046097232541,0.006904862787890044,-18.505901
49,../data2/train/wav/tr_51_tr01051.wav, ሚኒስትሩ አቶ ስዩም መስፍን ን ለ ማሳመን እየ ጣሩ መሆኑን ለ ጉዳዩ ቅርበት ያ ላቸው ምንጮች ተናግረ ዋል ,8.32,stereo,44100,0.0057580057,735.4084373315249,1252.5143575150912,1528.2567746469665,0.00352148165097629,-18.332396
50,../data2/train/wav/tr_52_tr01052.wav, ይህም በ ኢትዮጵያ የ ዋጋ መውደቅ ን ያስከትላል ,5.248004535147392,stereo,44100,0.0058978926,723.4590406718228,1209.2591167972168,1425.1367834230132,0.005638408871412803,-18.279785
51,../data2/train/wav/tr_53_tr01053.wav, ምርጫ ችን ደግሞ የማ ያቋርጥ ስደት ሆነ ,4.736009070294784,stereo,44100,0.005801146,723.0841786489935,1183.340528607793,1392.7971335018383,0.0052214977787990195,-19.010038
52,../data2/train/wav/tr_54_tr01054.wav, ወደ ትንተና ውስጥ ነበር የ ገባው ,4.3520181405895695,stereo,44100,0.0056884866,546.889663289115,1137.6221286929228,1007.926171875,0.0032265625,-18.621954
53,../data2/train/wav/tr_55_tr01055.wav, እንዲ ህ እንደ ሱ የማከብራቸው ሰዎች ብዙ አይደሉም ,5.504013605442177,stereo,44100,0.0059205308,745.3214029258326,1251.731168023874,1500.5695929276317,0.004574424342105263,-18.481632
54,../data2/train/wav/tr_56_tr01056.wav, ማን ሞቶ ማን ነጻ እንዲ ወጣ ነው የሚ ፈለገው እዚህ አገር ውስጥ እ ያንዳንዳችን ለ ራሳችን መቆም አለ ብን የሚሉ ነበሩ ,9.984013605442177,stereo,44100,0.0060713342,730.9765519304575,1216.403826837813,1518.291129178779,0.006369799236918604,-18.251612
55,../data2/train/wav/tr_57_tr01057.wav, በ ዋሽንግተን ዲሲ ና በ አካባቢ ዋ ማለት ም በ ሜሪላንድ ና በ ቨርጂኒያ ስቴ ቶች ላሉ ኤርትራውያን ና ለ ኢትዮጵያውያ ንም ጭምር ለ ፕሮፖጋንዳ የሚ ጠቅመው የ ሬዲዮ አገልግሎት ጀም ሯል ,15.232018140589568,stereo,44100,0.0059083933,747.6841503217207,1204.41485475023,1601.5648074266387,0.006847846798780487,-18.041475
56,../data2/train/wav/tr_58_tr01058.wav, አስከሬ ን አጃቢ ዎች በ ዱላ ተ ደበደቡ ,5.248004535147392,stereo,44100,0.005666858,654.5349573815307,1179.1112785745986,1177.623784147351,0.003810318363686534,-18.618238
57,../data2/train/wav/tr_59_tr01059.wav, ህገወጥ ግድያ ና እስራት እንዲ ቆም ተጠየቀ ,6.4,stereo,44100,0.005653598,647.1083276117641,1187.782313159357,1244.7517726732337,0.003707222316576087,-18.716433
58,../data2/train/wav/tr_60_tr01060.wav, ሻእቢያ ከ ስድስት መቶ በላይ ኢትዮጵያውያ ን አስሮ እ ያሰቃ የ ነው ,6.016009070294785,stereo,44100,0.0058172187,1015.3233244328267,1348.3710603425286,2061.9182961524566,0.008592432863680154,-18.449558
59,../data2/train/wav/tr_61_tr01061.wav, መንግስት በ ኢንቨስትመንት እንቅስቃሴ ላይ የ ተከሰቱ የ ፖሊሲ ና የ አሰራር ግድፈቶች ን ለ ማስወገድ እርምጃ መውሰዱ ከ ግሉ ኢንቨስትመንት ፍሰት የ ሚገኘው ን ድርሻ እንደሚያ ሻሽለው ም ገለጹ ,15.104013605442177,stereo,44100,0.005983912,1009.8838820469446,1388.4875468026935,2096.3177363566488,0.007849655913720215,-17.956919
60,../data2/train/wav/tr_62_tr01062.wav, እኔ ግን ነፍጠኛ ም መድፈኛ ም እንዳል ሆ ኩኝ ልንገራችሁ ብዬ እንጂ ፖለቲከኛ ሳል ሆን አሽሙረኛ ነኝ ብዬ እናንተ ን ላሳምናችሁ አል ሞክር ም ,12.67201814058957,stereo,44100,0.0060828873,817.3775643073327,1244.4617835494182,1713.0136343149038,0.007684169671474359,-17.996393
61,../data2/train/wav/tr_63_tr01063.wav, ኮሎኔል በዛብህ ጴጥሮስ የ አማራጭ ሀይሎች ሊቀመንበር የ ዶክተር በየነ ጴጥሮስ ወንድም መሆናቸው ተያይዞ ተ ገልጿ ል ,9.856009070294785,stereo,44100,0.0059006307,807.3730884362737,1263.731852008253,1721.0076537654593,0.006221703842756184,-18.01899
62,../data2/train/wav/tr_64_tr01064.wav, የ መስተዳድሩ መግለጫ ከተማዋ ስር ነቀል ለውጥ እንደሚ ያስፈልጋት ገልጾ ህዝቡ በዚህ እንዲ ሳተፍ ቢ ጠይቅ ም ጊዜያዊ መስተዳድሩ የ መዋቅር ለውጡ ን ያስፈጽማል ተብሎ አይጠበቅ ም ,15.232018140589568,stereo,44100,0.0061505116,909.3117021745182,1343.7810084130501,1960.9001345750762,0.007511418040205792,-17.778385
63,../data2/train/wav/tr_65_tr01065.wav, ለወደፊቱ በሚ ዘጋጀው ጉባኤ የ በ ኩሌን ሀሳብ ለ ካድሬው ይዤ አቀርባ ለሁ ,7.296009070294785,stereo,44100,0.006065336,776.2742035123055,1204.0644379007836,1582.0228661565977,0.006693877931240063,-18.218252
64,../data2/train/wav/tr_66_tr01066.wav, ኤኤፍፒ ከ ሶስት ሺ በላይ የኤርትራ ኩናማ ዎች ወደ ኢትዮጵያ ሸሽተው በ መግባት የኤርትራ ሰራዊት በ ሀይል እየ መለመላቸው ነው ሲሉ ውንጀላ ሰንዝ ረዋል ,13.184013605442177,stereo,44100,0.0058900225,917.1689844642234,1322.7169777614943,1938.5190292143486,0.008462395466549295,-18.119993
65,../data2/train/wav/tr_67_tr01067.wav, ዋናው አላማችን አባላ ቶቻችን በ ስፖርቱ ተሳታፊ እንዲሆኑ ና ለ ሀገራችን ስፖርት የ በኩላቸው ን አስተዋጽኦ እንዲ ያበረክቱ እንጂ እንደ አንዳንድ ክለቦች ድርጅት ን ለ ማስተዋወቅ አይደለም ,15.488004535147393,stereo,44100,0.0059930035,809.3594122729489,1273.086094620467,1721.5594276685392,0.006408005617977528,-18.000738
66,../data2/train/wav/tr_68_tr01068.wav, በ ማጠቃለያ ውም በ እርዳታ አ ሰባሰቡ ወቅት ኢህአዲግ በ በጐ አይ ን የማ ይመለከታቸው ና በ አሸባሪነት ጠርጥሬ ያ ቸዋለሁ የሚ ላቸው ኢትዮጵያውያ ን የ ህግ ታራሚዎች ሳይ ቀሩ በ እርዳታው ተሳትፎ ማድረጋቸው ን አመልክ ቷል ,17.02401360544218,stereo,44100,0.005967017,820.6567443819835,1232.6481118389534,1697.3066645897238,0.0078521083631561,-17.983631
67,../data2/train/wav/tr_69_tr01069.wav, አውደ ጥናቱ ችግሩ ን ለ መቅረፍ የ ተጀመሩ ጥረቶች ን ለ ማገዝ የ ሚያስችል እንደሆነ ም ገልጸዋል ,8.19201814058957,stereo,44100,0.0059254887,753.4188923732357,1229.6804134440397,1550.4211252877124,0.005580653549929178,-18.22062
68,../data2/train/wav/tr_70_tr01070.wav, የሚ ሆነው እውነተኛ ወሬ ዜና ነው ,4.224013605442177,stereo,44100,0.006066778,621.2592701587325,1180.3510919907521,1258.2134540264424,0.005655477335164835,-18.332508
69,../data2/train/wav/tr_71_tr01071.wav, ይሄን ኛው ን አዋጅ እንዴት እንደ ተቀበሉት ባ ና ውቅም ቅሉ እንዲ ህ ተነቦ ነበር ,7.552018140589569,stereo,44100,0.006371025,694.9847929439004,1171.9384213173655,1364.728767641129,0.008175523233486944,-18.495756
70,../data2/train/wav/tr_72_tr01072.wav, ኢህአዲግ ያለ ተወዳዳሪ ብቻ ውን ሮጦ ብቻ ውን ነው ያሸነፈ ው ,6.656009070294784,stereo,44100,0.0058141127,751.3678482588434,1201.037628375006,1456.004668445122,0.006619868793554007,-18.253477
71,../data2/train/wav/tr_73_tr01073.wav, ይህ ስ ከ ተጽእኖ ዎቹ አንዱ ሊሆን አይችልም ,4.224013605442177,stereo,44100,0.0056812726,806.1428787301273,1305.2979387300609,1661.2511268028845,0.0035950377747252745,-18.630306
72,../data2/train/wav/tr_74_tr01074.wav, ይሁን እንጂ ውሳኔው ቀደም ብሎ የተጻፈ ና የ ተፈረመ በመሆኑ የ እለቱ ን ችሎት እንደማያስ ተጓጉለው አቶ መንበረ ጸሀይ ገልጸው ብይኑ ንና ትእዛዙ ን ማሰማት ቀጥ ለዋል ,18.43201814058957,stereo,44100,0.005919716,759.4405807592476,1258.8170016040347,1595.3147446178368,0.004484623445371537,-17.997213
73,../data2/train/wav/tr_75_tr01075.wav, አስራ ሁለታችን ን ከ ማእከላዊ ኮሚቴ ለ ማገድ የተወሰደ እርምጃ ነው ,6.656009070294784,stereo,44100,0.0056430944,744.0406984804332,1248.581010111518,1530.5830792682927,0.0033431103005226483,-18.447357
74,../data2/train/wav/tr_76_tr01076.wav, አዲስ አበባ ውስጥ ያሉት ሰራተኞች ተቃውሞ የሚያቀርቡ ት ከ ከተማ ላለ መውጣት ነው ,7.296009070294785,stereo,44100,0.0058281156,776.3101819915357,1238.5170552748045,1589.006607710652,0.005458037311208267,-18.504734
75,../data2/train/wav/tr_77_tr01077.wav, የ ዩኒቨርስቲ ተማሪዎች በ አውሮፕላን እንዳይ ሳ ፈሩ ተከለከለ ,6.528004535147392,stereo,44100,0.0058641112,697.8305271342083,1213.8911534637652,1410.4821755661635,0.003996447602131439,-18.455992
76,../data2/train/wav/tr_78_tr01078.wav, ምግቡ ለ ኢትዮጵያ ሰራዊት እንዳይደርስ ዋስትና መሰጠት አለ በት ,6.912018140589569,stereo,44100,0.0059920102,807.4304094258782,1284.4659401964725,1560.2178586409395,0.005534946518456376,-18.267445
77,../data2/train/wav/tr_79_tr01079.wav, የ ኢትዮጵያ ና የኤርትራ ልኡካን አሜሪካ ውስጥ ሊ ነጋገሩ ነው ,6.4,stereo,44100,0.00583899,686.8462098626347,1183.4354079600298,1333.8493015455163,0.005304751188858696,-18.474508
78,../data2/train/wav/tr_80_tr01080.wav, አጽማቸው አፋር ክልል እንዳረፈ ም የሚናገሩ ምንጮች አሉ ,6.016009070294785,stereo,44100,0.005771658,805.9120331956441,1243.8130433992803,1606.152908236994,0.005841499578516378,-18.862612
79,../data2/train/wav/tr_81_tr01081.wav, የ ማህበሩ መሪ ዶክተር ታዬ ወልደሰማያት ማስረጃ በ ሌለው ና ባል ተጣራ ምክንያት ለ እስር በቅ ተዋል ,8.83201814058957,stereo,44100,0.005819225,799.8454522926553,1269.127047098007,1674.6380559091656,0.0042649217723390274,-18.224342
80,../data2/train/wav/tr_82_tr01082.wav, በ ደጀን ሙስሊሞች ብሩህ ተስፋ ይታ ያል ,4.3520181405895695,stereo,44100,0.005917535,734.8456023413154,1268.5643589612664,1475.85703125,0.004419270833333333,-18.346046
81,../data2/train/wav/tr_83_tr01083.wav, ማክሰኞ አዲስ አበባ ላይ በ አስር ሰአት ባንኮች ከ ትራንስ ኢትዮጵያ ነበር የ ተጫወቱ ት ,7.9360090702947845,stereo,44100,0.0057081347,911.8019062394626,1304.1349087488816,1830.2593030427631,0.004480194627192982,-18.777752
82,../data2/train/wav/tr_84_tr01084.wav, አ ና ም ዶክተር ሊ ዲዮ ቶሌዶ ከ ረዳታቸው ከ ዶክተር ጆ ሀኪም ዳ ሞታ ጋር በ መሆን ሮናልዶ ን ወደ ሊ ላስ ክሊኒክ ይወስዱ ታል ,13.312018140589569,stereo,44100,0.005921003,731.2967772635245,1208.5274555035485,1511.7359909682868,0.005953455345466434,-18.415556
83,../data2/train/wav/tr_85_tr01085.wav, ለ ምሳሌ ዲዮ ን ደብሊን ን ፓትሪክ ኩላይቨርት ን ን ሮናልድ ዴ ቦዬርን ና የኢንተሩ ን ንዋንክዎ ካኑ ን ለ መውሰድ ድርድር ጀምረው መጨረሻው ን ሳያዩ ት ተዋል ,20.48,stereo,44100,0.0060056606,671.3208291545119,1187.5655502093816,1325.8231066306657,0.0056715319582152975,-18.574625
84,../data2/train/wav/tr_86_tr01086.wav, እ ውን ኢትዮጵያ ቡና ልት ገባ ነው ላንተ ያለ ኝ አድናቆት ፍጹም ልዩ ነው ,8.576009070294784,stereo,44100,0.005653718,611.6908660952099,1183.942438493659,1205.9176515984439,0.0025068187584573747,-18.772879
